Blattner	index	W3110_control	W3110_cumate	Step_06_control	Step_06_cumate	Step_07_control	Step_07_cumate	Step_11_control	Step_11_cumate	Step_12_lowOD_control	Step_12_lowOD_cumate	Step_15_control	Step_15_cumate	Step_16_control	Step_16_cumate	MGF-01_control	MGF-01_cumate	MGF-02_control	MGF-02_cumate
b1076	W3110_lambdaRed.CDS.1039	0.08325826685096414	0.07442466260619342	0.08261768078661538	0.02903274204365859	0.0814306948380843	0.027683646222793956	0.06148535119766083	0.03147141275116479	0.0005220736745862341	0.0005399512528567749	0.001928731821996844	0.0008868954684947043	0.001176431430306605	0.002086353663254039	0.0009724289920292631	0.003414092088371914	0.0009427068635829925	0.000628714755578354
b1077	W3110_lambdaRed.CDS.1040	0.007353570961737992	0.0072895648182550385	0.007600780939471752	0.0029977386712422365	0.00788661502667832	0.003512612678362967	0.00649653503340901	0.0065629537683884465	0.00413242822330517	0.0028155182765700858	0.004222707450889088	0.0	0.012949356484692594	0.0037572968511701906	0.0028286142912164487	0.002090366835213064	0.010597777218035715	0.0020715174845849387
b1078	W3110_lambdaRed.CDS.1041	0.0013928948897799786	0.000332628453707329	0.000973827376943796	0.0	0.0007119706507131788	5.380023050476267e-05	0.0005513076054293075	0.0002302671083428526	0.0	0.0	0.00035442946127723957	0.0001394249605651895	0.0	0.0	0.0	0.0	0.0	0.0
b1079	W3110_lambdaRed.CDS.1042	0.0274997989400833	0.03610879488514268	0.026677553894901857	0.032787947742468536	0.029749166462576526	0.034259755319109964	0.026876750787153156	0.026951276980875266	0.00011365037755971648	0.00016238777503749875	0.0001020722824683729	0.00022917175888547073	0.0002056043108766571	0.0	0.0001626672377551644	0.00015678800234309443	0.0	0.00033532228402295233
b1080	W3110_lambdaRed.CDS.1043	0.011317119037895099	0.014118464908399983	0.009371572327385502	0.00790657735567364	0.010690418910356679	0.009107275358993574	0.00958729481310153	0.0056886160435398	0.00023175939823037687	0.0	8.40303845900622e-05	0.0005357124807543467	3.0017691997896496e-05	0.0022993786970470745	0.0	0.00014165255298633774	0.0	0.0
b1081	W3110_lambdaRed.CDS.1044	0.0022725464942467953	0.0013065821208496284	0.0009239669173493219	0.001656809099112205	0.0014505664390644865	0.0017845375336572608	0.0008003732977791648	0.001444923452035082	0.001162537568527397	0.0014604731165313324	0.0005033496406324009	0.0006124190668812394	0.0013820722623137157	0.0005562415670832737	0.001502176743461885	0.0010308011742518484	0.0011236666436521818	0.0010883813069627764
b1082	W3110_lambdaRed.CDS.1045	0.02473511859187884	0.006090590820153702	0.02565936975495017	0.01543715730522443	0.009972341321189333	0.013774470089215209	0.0007006926470429064	0.0005781989077814701	0.022561797431233533	0.0030273660628815334	0.00937412799184158	0.009832262062918382	0.009747202335972791	0.009808765556881196	0.029984414526413174	0.019391903047966542	0.03570143925768587	0.02493869745117559
b1083	W3110_lambdaRed.CDS.1046	0.004449159392423103	0.003664123280340862	0.004925684637792333	0.0021865480299909034	0.0033567126815243846	0.0011891705248560083	0.00306246000939093	0.001481520457413869	0.001125024187488559	0.000799100665662478	0.00012727721822303127	0.00045599666221695485	0.0013143979848199525	0.0007806740068199827	0.0007391435658591908	0.00029290334328099094	0.0007106145968306809	0.0006258155411012857
b1084	W3110_lambdaRed.CDS.1047	0.1625501560713477	0.1428284617486333	0.15758230979027402	0.1528031202772316	0.16792109339769715	0.15418473953040654	0.16625977671057332	0.15125634458659612	0.2071677053930867	0.187659496973992	0.20582043207979542	0.23012925846294727	0.1841839413578099	0.17128607907678797	0.20439224392199262	0.1806825501906275	0.18939953226520045	0.16661317852713906
b1086	W3110_lambdaRed.CDS.1049	0.012684795262454931	0.006459241980481354	0.012128257134354281	0.006391511822269172	0.013026770560135695	0.007007300739528238	0.0110405913982011	0.007776510368038228	0.014837960568910376	0.010842257423488546	0.018944395741499503	0.0069724812826619685	0.013223220895395843	0.008830970511079242	0.01377307947165339	0.010445052598889698	0.015091312208917526	0.008730987803393155
b0109	W3110_lambdaRed.CDS.105	0.005458690371869021	0.00683147386644952	0.006236132265011939	0.008062097772171253	0.006274216028632777	0.007371459165274278	0.005961790352191437	0.006963543119726886	0.006000755614503317	0.006970494927699682	0.007149148128870318	0.005487612807101551	0.006469494078019267	0.0065309479962911915	0.005625662945071855	0.0060172689966951735	0.005546950873085794	0.00644144534717376
b1087	W3110_lambdaRed.CDS.1051	0.0012954030499905441	0.0016240793795643397	0.0018389632729058827	0.001698258097429704	0.0014846038514058002	0.0017628614282698336	0.009761622782850695	0.0018949458015122954	0.00397646957413643	0.0011748592404260607	0.003179705961683462	0.0003787246649628506	0.0024816938355479773	0.0020935786262199674	0.001816127714596642	0.0013685381462908049	0.003674947828145612	0.0009381134245308147
b1088	W3110_lambdaRed.CDS.1052	0.002058196046202484	0.00452961026588718	0.002554389026059606	0.003825713923500066	0.0017248894561170877	0.003821324674489387	0.0016481667529870808	0.005278236197883917	0.0015079837645869728	0.005263632702310939	0.0038090410350655034	0.002167034654757444	0.0028393180149387984	0.003340295459742591	0.0010542641259628821	0.003749365173790578	0.001987509563093146	0.004840571239305484
b1089	W3110_lambdaRed.CDS.1053	0.1273439013429092	0.10982491350273982	0.13393995443631132	0.09368465777937396	0.1549880873916443	0.08696335800704501	0.14914858498100775	0.08646021655627632	0.19010378026020844	0.16812753503297007	0.19683515148376954	0.2960416786567847	0.14190240803303164	0.1770862722028631	0.19554094116272513	0.1584863509890025	0.19072179313546303	0.14878719727097783
b1090	W3110_lambdaRed.CDS.1054	0.0014725845503264893	0.001058284630037219	0.0025181729579645414	0.0012798153992314347	0.0009799408405803134	0.0012564310109281324	0.0014615421260041651	0.001553072622672666	0.0009446832613158269	0.0018253482507995264	0.002947679907607139	0.0006711496059017464	0.0012263037685166555	0.0022648179869467966	0.001348758605398621	0.0012765000323330352	0.001510422333912931	0.0025145296558264953
b1091	W3110_lambdaRed.CDS.1055	0.04939957867615896	0.0457631653098908	0.05031835295906321	0.04264453898015691	0.042251599836727334	0.046724022936825094	0.042015464448110725	0.042390734525132985	0.044827605337060004	0.050006679432825156	0.0551952977800881	0.051765931343179694	0.0470837616304596	0.046575769232223396	0.05063788091468615	0.044372430858184576	0.05090721951267338	0.045246217150329976
b1092	W3110_lambdaRed.CDS.1056	0.03714137515998324	0.053494682046886045	0.03722790704113832	0.048013090714405744	0.03912545667905862	0.039624315024838215	0.0354817856341228	0.051321204633474594	0.03704915752405339	0.05754181529586667	0.061897583941770605	0.02481790806157108	0.037398470153576384	0.04557680545882672	0.034595969132091155	0.05820249336682273	0.04727960613601548	0.05772593474541307
b1093	W3110_lambdaRed.CDS.1057	0.1580196065778663	0.13960093609488883	0.15750529076578354	0.134311101045184	0.15220088666291381	0.13065858704696925	0.13288749112622422	0.12895062299135882	0.1183329393920246	0.1231384033916262	0.14044833370868504	0.1480665947117162	0.12274371420675544	0.11069800806955903	0.1028937341254832	0.13351649318088957	0.14974653567137028	0.11756700593284186
b1094	W3110_lambdaRed.CDS.1058	0.12435524540173754	0.06718083445527613	0.06252673132559385	0.07227823034209535	0.08961184474176175	0.0986328462191713	0.14134798842127616	0.087005881613001	0.0938470267873207	0.08285071655513716	0.06809283567503209	0.16721299160785486	0.08508111895626207	0.06751980474891439	0.10793828901990653	0.07543618737527487	0.1239597851662121	0.12788724912149332
b1095	W3110_lambdaRed.CDS.1059	0.10941100545352829	0.09747570583133595	0.11297943718082014	0.09049954451946678	0.09255050402408138	0.08592740891415941	0.09275093231007432	0.08346360935927356	0.09321195056497959	0.09777676733092282	0.11326356209235487	0.10591629817909635	0.10559223145782799	0.0884450770813116	0.1138839451414912	0.08890775757222198	0.12883841903093088	0.09517769077480864
b0110	W3110_lambdaRed.CDS.106	0.0009371061838920574	0.0017175551179350887	0.001531004910369376	0.00209325779263706	0.001638768538230362	0.002448907123641209	0.00285921545770761	0.0019991730695219745	0.0011269921098200507	0.0005387707640249945	0.000985038449875925	0.0006913856437566959	0.0011330376139965985	0.0007579539097423595	0.0008269057136043573	0.0007341203956718565	0.0008251129857195925	0.0011815444920013137
b1096	W3110_lambdaRed.CDS.1060	0.0005265757119677312	0.0009014084951902033	0.0003688768537735431	0.00029120474885501195	0.000465471140706351	0.0009847258414356211	0.0003856186940653991	0.0001435492880169745	0.0008282991894900253	0.0008608985086645888	0.0009002117680284135	0.00024132757857908119	0.0005010041781041812	0.00042476645422927055	0.0004927434382626999	0.00047898049248137073	0.0008616318644765371	0.000704974954237787
b1097	W3110_lambdaRed.CDS.1061	0.0021107418078579743	0.0016682015571543327	0.0023560840779337884	0.0015310238780471847	0.002119749244937686	0.0011096837172262146	0.0018792655424719135	0.0017212959782152235	0.0004891575199748626	0.001055865062651157	0.0018958840257314133	0.0011522196167254944	0.001817356009613603	0.0009947616589283494	0.0006787392136484017	0.001031006664670365	0.0007884630522415062	0.0013623571200972009
b1098	W3110_lambdaRed.CDS.1062	0.003944895207706234	0.005122971755309568	0.003878008328753041	0.005085959310349623	0.0034663620435143234	0.004894655045326655	0.003463009317789334	0.004633131878001358	0.002515614620009221	0.004434680833564426	0.004548936987887238	0.0028086861165673	0.003127842108592878	0.0033830885191958454	0.003202083573142231	0.0037348608579651165	0.003361654418775801	0.004111596310035758
b1099	W3110_lambdaRed.CDS.1063	5.740992236610067e-05	0.0001881838000089413	0.0002847881931070723	0.0001206296672916528	9.836479987788289e-05	0.00026959582432792176	0.00012056079664338566	0.00027521503252390494	3.093623967343775e-05	0.0002201346189656015	0.00010802673396838233	2.3960480316595766e-05	0.0001850390112615388	0.0001611883581565479	3.0511258854990617e-05	0.0002474823037665694	5.628249262820753e-06	0.00021651087201631
b1100	W3110_lambdaRed.CDS.1064	0.00879762069043095	0.006565140975754502	0.006855493673059075	0.007083353028792959	0.007657606847731396	0.006221779928401387	0.007210850431286956	0.005722562009425547	0.008213669403211879	0.005567776605956017	0.006562427544533911	0.008077966117739047	0.007358632883824147	0.005330727720804188	0.00874330920166757	0.005084343102425903	0.01022384504337394	0.005235952674580885
b1101	W3110_lambdaRed.CDS.1065	0.015673698467807615	0.03854128824349439	0.016454412909594863	0.01888949767696696	0.012143741559691145	0.01747220278586524	0.010901528457925852	0.02646127261794758	0.014243695077387165	0.03408064910215083	0.051692455460748264	0.01699212586661678	0.016918005914211956	0.034694317230144926	0.014188255257277757	0.02588121572279371	0.013922930737049663	0.02535716855534083
b1102	W3110_lambdaRed.CDS.1066	0.00030011617991597525	0.00030776073237073895	0.00013407329326019192	0.0003954202188977809	0.00030632295516858283	0.00032914528047642104	0.0004072017667734406	0.0005514709301481269	0.000436077689202835	0.00024485615694018654	1.0245638164065945e-05	0.0003651534994576252	0.0002915924568813843	5.466448305729307e-05	9.428580494676778e-05	0.00036797371543561495	0.0001856741487135615	0.00041014993357121806
b1103	W3110_lambdaRed.CDS.1068	0.024359980849862434	0.031047561589209318	0.026626903278176225	0.03560026230331325	0.028664669705205554	0.037663717517468616	0.027284098242743502	0.04358547938750529	0.036146421675856626	0.040301724758546376	0.03576368362102514	0.01954200812852933	0.03309509420034032	0.027499427372151997	0.027449376367697852	0.03719089042585546	0.035503950519095245	0.04099167192905378
b1104	W3110_lambdaRed.CDS.1069	0.0003239930140381837	0.0	0.00012420118952238322	0.00016718459716383758	0.0002290880835344228	0.0	0.0002712960488846709	0.0	0.0003148165776082781	9.89208841769065e-05	9.440680358444179e-05	0.0013909673389405552	6.668603251594502e-05	0.00016074700967268804	0.0	0.0001334681319039635	0.00023194909270201803	6.980255470284855e-05
b1105	W3110_lambdaRed.CDS.1070	0.015282417757406701	0.013673872113058068	0.010052366628059783	0.010406262486379582	0.009878176587346082	0.009161727056985479	0.011725635421792599	0.014175906631845599	0.01287889199285938	0.011307800332974655	0.012912849902674385	0.008707240697357455	0.01256820726078821	0.011274600872361963	0.012194146763567814	0.011983315917716545	0.01766802131368895	0.014585876157195143
b1107	W3110_lambdaRed.CDS.1072	0.013959583027879958	0.008915695070987273	0.014465117621727338	0.009276922324598093	0.012046600987984817	0.010564348387333089	0.01638549310895679	0.00950287788482593	0.015547952077377499	0.00995875246131426	0.012391920878369359	0.009557895610901977	0.013060014842658731	0.008656300956035864	0.014478000121054152	0.008492992340911151	0.01413390243090932	0.008597440263548006
b1108	W3110_lambdaRed.CDS.1073	0.00965658331593504	0.013194607817408423	0.0123290775764245	0.010110013705597456	0.0173301673394932	0.0088378862901445	0.01314889809263166	0.011438101496893394	0.020393322057624255	0.013875399963605602	0.026995796110563148	0.00666473947726208	0.012739271651520973	0.014454117774314273	0.009835667518584529	0.011337964039163803	0.015060179257484478	0.011316467918788112
b1109	W3110_lambdaRed.CDS.1074	0.03428888929988917	0.031333181512490434	0.027627894530993225	0.030731675819506792	0.023519382395851485	0.028381370779890072	0.028197213852963778	0.030211828426831743	0.022068197623868014	0.02949194786704809	0.04168676535653341	0.026191445534151078	0.028570426131725724	0.037754389414244485	0.026138961164556777	0.0395897272874784	0.024585260599461974	0.037820042786997
b1111	W3110_lambdaRed.CDS.1076	0.00011340522853673481	0.00021743923146753607	0.00010779525320606626	0.0003226807823392468	5.654759822376477e-05	0.00010033214546481711	0.00034329596149192007	0.0001843285923464112	0.0	0.0	0.0	0.0	0.0	3.0723706006625846e-05	0.0	0.0	0.0	0.0
b1112	W3110_lambdaRed.CDS.1077	0.0005350683413352476	0.0013216513424210272	0.000618000738292381	0.0018498010689970243	0.0006968351935206313	0.002158584664324157	0.0007512017604608444	0.0009769449072083297	0.008428470559034612	0.003973410733286418	0.0033169534752696688	0.0014531314831040018	0.004872050772994104	0.0030555589504936234	0.008519397993278605	0.0041115835456697275	0.011269183550551657	0.003244364474750215
b1113	W3110_lambdaRed.CDS.1078	0.0	2.0255931623927185e-05	0.0	3.307376879523653e-05	0.0	5.185074644724816e-05	0.0	0.0	0.0	1.945548739975717e-05	0.0001901839864798089	0.0	0.0	0.0	0.0	0.00017834578488289	0.0	0.0001191005768039029
b1114	W3110_lambdaRed.CDS.1079	0.0228703780488754	0.025703317519302365	0.024315418950370097	0.026949837177237455	0.022694875600189474	0.02540486098727615	0.028566834772472526	0.029643048760482727	0.02496617196637169	0.023619478270831426	0.025440430063279076	0.023850242691835843	0.024861083893428084	0.02586310711219232	0.030059510391800843	0.02637151958341114	0.029355078807707862	0.027042544488520958
b0112	W3110_lambdaRed.CDS.108	0.0012081463411175847	0.001098249864871279	0.00189359996198001	0.0010671362735269394	0.0016699478338877685	0.0012650752619613587	0.0019281744432614212	0.0010679724660222656	0.0034321575586562032	0.0026918998594888575	0.0035646060937860706	0.0013134892618070302	0.0026226951622769536	0.0021358635051651966	0.0026651613120739974	0.0020737998200150184	0.0034700061453701247	0.0024814328246710415
b1116	W3110_lambdaRed.CDS.1081	0.003173592441212037	0.0038286303212732233	0.002984864878866743	0.002471168071914668	0.002188888163409909	0.0029607214175859007	0.002278657841582502	0.002599937633118577	0.0030733972950751673	0.0021465317488462473	0.0017032990884325201	0.0010120845480068952	0.0026678016503791026	0.002008825734631543	0.0024501704936582083	0.002625743395003688	0.003225606505219846	0.0023592339563858356
b1117	W3110_lambdaRed.CDS.1082	0.008861475199720956	0.007317522330759718	0.007726025731597762	0.006021384219572617	0.007326256360227476	0.00558213846280153	0.008501855469109178	0.00536220001526481	0.006839746004396757	0.00605719225377203	0.005705039285857433	0.005857070080751259	0.006628992978774663	0.006465614489221966	0.007540106418659267	0.00616528815587426	0.007070509529561303	0.005476894658891524
b1118	W3110_lambdaRed.CDS.1083	0.0018352935938536357	0.002825808830838958	0.000979351710132912	0.002459838424675452	0.0018594696076446237	0.002391413385766372	0.0016627048084459242	0.0032272304553474067	0.0018864808730576967	0.0023551086833920984	0.0011336575015211965	0.0012571384099929522	0.0014732281305452734	0.0009975664351227133	0.0008813472859826246	0.0015205616334866112	0.0013580396955435697	0.0021744705014743004
b1119	W3110_lambdaRed.CDS.1084	0.0016384390406265837	0.0017756230631526878	0.0018179917316197428	0.0011611878559553424	0.001934489264617602	0.001445092307164697	0.001654535857184831	0.0014764847908415601	0.000990561990586976	0.0007312953729579854	0.0008142318710019175	0.0005852552464590518	0.001418116313285405	0.0009353592768530073	0.0007377772777131777	0.001448856092323196	0.0011720673587658102	0.0010740688288774381
b1120	W3110_lambdaRed.CDS.1085	0.00290948142434224	0.003939767053058352	0.0030285475163421144	0.004545894372385396	0.004362735939192978	0.002607996083723403	0.0038444190666254174	0.0032022508692326535	0.004790939414737188	0.004223701355929372	0.007977054797194532	0.0038423180825692175	0.0037223614386603	0.004227649511624649	0.004264370318132983	0.004466027513649611	0.006055825210010253	0.004405588031375202
b1123	W3110_lambdaRed.CDS.1088	0.013399955476814622	0.024873234560813157	0.01583473527225861	0.018632591851476556	0.01727360797367475	0.01896592091870122	0.009902027649664915	0.02959667310419224	0.00893971531473777	0.01929341306303697	0.02453430819131415	0.08597124706425792	0.017461931476309922	0.011842515596060055	0.012607834231080717	0.01558515420890976	0.010918506708959988	0.01891574988928631
b0113	W3110_lambdaRed.CDS.109	0.008931126781567813	0.007666103938465736	0.011433480217891994	0.008019308639731874	0.0104892648878769	0.009078163873671184	0.008604587417393679	0.012413348498466871	0.005938600497382097	0.007923383116120066	0.00885095074522058	0.003370129014527148	0.009461760205002884	0.006919531427489215	0.007429439859089807	0.007953968903043928	0.006986802943159298	0.00697674077520911
b1125	W3110_lambdaRed.CDS.1090	0.0008008969513997514	0.0003631005599493502	0.0005817972845365278	0.000601956404150895	0.000737679975450246	0.0007721824816780977	0.0009288607658435641	0.0003447564315597423	0.00047237092715889144	0.0007730654204997217	0.0004471343021299162	0.001079865824993184	0.0010778111475604998	0.0004537118470456277	0.0	0.0002909148005719059	0.0010411871729161656	0.0007563905619655496
b1126	W3110_lambdaRed.CDS.1091	0.014659105534583786	0.015202620487865094	0.0157831151102175	0.013322009363431133	0.012805377312540972	0.008883859603306328	0.010624798835146054	0.009709724295330424	0.011637453102652061	0.01576141530408181	0.019669903663300754	0.01031951147026526	0.013244088070237137	0.013160919500657647	0.011182433820079723	0.012230240957621619	0.009894920194411534	0.010661091457537944
b1127	W3110_lambdaRed.CDS.1093	0.010867464105405225	0.025482026801384436	0.013476596030181065	0.01362438039432444	0.01259726631305357	0.012104744821437688	0.009700286489896287	0.012152388862585113	0.018119339967316576	0.011397555293643077	0.046922944624270956	0.012863732641420114	0.015189052132009278	0.030762070640050907	0.01110709375679552	0.016552829620645075	0.014645184318695425	0.012950754681263143
b1128	W3110_lambdaRed.CDS.1094	0.02561689816172795	0.055169918495011315	0.025662395415674295	0.062079460955219656	0.024237863217193664	0.08815948308200933	0.030124709777682914	0.27132417867872843	0.039546119619721716	0.1742473443455089	0.09320775472657149	0.16008833360222252	0.04420518359388039	0.09279677951264076	0.03779146116896213	0.05143575868021644	0.05097110844421091	0.04115667135452377
b1129	W3110_lambdaRed.CDS.1095	0.0009365849031801677	0.0019126834721320382	0.001550716394057259	0.0019606571884710836	0.001360637590130217	0.0037378199277444736	0.00206093117522655	0.0018578673488188144	0.001436759892056429	0.0011557381394469866	0.0004471876350623869	0.0004813020616514403	0.0008071511301299047	0.0010732478984065458	0.00044513384870742027	0.0012143847380605398	0.000535362551386369	0.0006922382789496858
b1130	W3110_lambdaRed.CDS.1096	0.00839833479467194	0.01650515722073317	0.008795538688497617	0.018048122122983203	0.007937276147714866	0.014478770405800484	0.008274551710240205	0.018669111734721768	0.010806942202777801	0.017688631128923982	0.012434918573903187	0.00613958495818056	0.008831050527560379	0.01215129259236012	0.005349183454808053	0.01601943368206232	0.007748520387787641	0.014234967902097788
b1131	W3110_lambdaRed.CDS.1097	0.2141140485290176	0.16029312856273437	0.2210778160090329	0.1599481117739343	0.22343064658669579	0.1616764734913453	0.2269836011830814	0.17745891504399536	0.15826661898754216	0.16387908685684632	0.20640659774107273	0.2057526128204111	0.20215002476548638	0.14074176588125706	0.18796224842316991	0.14114137275002245	0.16366858758537953	0.13490514320973554
b1132	W3110_lambdaRed.CDS.1098	0.0021882266452694353	0.001643969542806549	0.0020287136222971775	0.0016624480507056066	0.002322898008295741	0.0022384035523700485	0.002507019868004604	0.002806485303214737	0.0016122280190233567	0.0019382639655563846	0.0017781589142975198	0.0015594409510152915	0.0018083408640325463	0.0013155595900178868	0.0020473647483210348	0.001492697423295838	0.0015022370882127193	0.0018505429259248864
b1133	W3110_lambdaRed.CDS.1099	0.021835013395153497	0.023417762227232103	0.02629022369030701	0.022714304393796635	0.025217480445073215	0.018015975680699712	0.028706734146038988	0.01895738036463433	0.03247210982536445	0.030214899310345617	0.030274278647615085	0.018541015052680493	0.021073405257191414	0.023216401921269964	0.029853814035699477	0.025933056151852662	0.029344389565089668	0.02541729562743354
b0114	W3110_lambdaRed.CDS.110	1.0909643603699146	0.8552484413354572	1.1164555268172895	0.9758766388593809	1.0676993814091849	1.0038338975952774	1.09825845250802	1.0042855686104712	0.9972910395182475	0.9591614695056788	0.9914744995212614	0.9076273425843825	1.1409248175303353	0.8631597345970038	1.0839724123047447	0.9304917948828003	1.065363968485096	1.0145209815030303
b1134	W3110_lambdaRed.CDS.1100	0.0007880823235441511	0.0010738232973470287	0.00030693317299147836	0.0007199361995148249	0.00022544610132392695	0.0009240913095124662	0.00042985991262410014	0.0011798104695824273	0.00020992659369321873	0.001005417993711466	0.0009496487185070498	0.00038215028672496256	0.0007485054648914889	0.0005146380154850269	0.0004754690583368743	0.0007950652385020257	0.0001273653408113392	0.0008564804516995268
b1135	W3110_lambdaRed.CDS.1101	5.902282393877098e-05	0.0	1.0952698378298427e-05	0.00023980263810553307	1.0789117133516417e-05	0.0001945744824209495	6.145845297986364e-05	0.0	1.530976077396549e-05	0.00018522905349120013	6.468516523654478e-05	5.920753322939898e-05	1.615629466087106e-05	0.0	2.5361590392938615e-05	0.000171256694145077	0.00028347814051137514	0.000109430953345367
	W3110_lambdaRed.CDS.1102;W3110_lambdaRed.CDS.1123	0.49942661787943626	0.2740820749464023	0.5192722859019897	0.3665809161618037	0.5002415846483861	0.382687182063795	0.6897352333171766	0.5169941697949244	0.8056142984551887	0.4832940234540553	0.3090088283618837	0.35629155380146266	0.4159405207233271	0.17566194381786301	0.5911269112176915	0.2596422091395368	0.5549285813140937	0.3183781168562936
b0115	W3110_lambdaRed.CDS.111	0.5078901889957769	0.32254899204084225	0.45226448894698085	0.38196708691912934	0.49445727945386503	0.3808990022319004	0.45889492725230835	0.3572155033851782	0.311056933442276	0.3127769884346829	0.3095121098965596	0.3519442682691523	0.4063302724492835	0.31118036799356047	0.3461560105509643	0.3839037892216912	0.40484954062625467	0.3807603975076596
b1152	W3110_lambdaRed.CDS.1115	0.007101866260357821	0.007326267388293259	0.007830409935283724	0.010243141441829506	0.007819568555228494	0.009551573825009704	0.008051509049644518	0.009394644224152232	0.00674189342396303	0.009945381490843298	0.007848126423015273	0.007340470703913989	0.0072341118628072715	0.004681181304166356	0.006116641558806746	0.006374816319182284	0.006185628731534926	0.007059803897493368
b0116	W3110_lambdaRed.CDS.112	0.5816550266616553	0.45654877373700004	0.6112322363074801	0.5206374473420542	0.5770995119554722	0.5571528591590025	0.5877141406151262	0.5207885968767377	0.5156129854623134	0.49667284163500014	0.5110036662937917	0.41087004535120797	0.5925442247931795	0.40108469388031165	0.5940051437103286	0.462728300470481	0.5821506009709484	0.5124026459398517
b1162	W3110_lambdaRed.CDS.1125	0.00012606636914265306	0.0004580744495251848	0.0	0.0	3.565765876074583e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.236403263343905e-05	2.2465679879806817e-05	0.0	0.0
b1171	W3110_lambdaRed.CDS.1135	0.002888597567715393	0.004836993359697815	0.00037470611469308363	0.0004257177615790042	6.452423661188266e-05	0.00012079823982190001	0.0002763959550205121	0.0	0.0	0.0	0.0	0.00013807908998256073	0.00011027274034008243	0.0001415610927487873	0.00012166357101619986	0.000396901651760662	0.00017875156453879643	7.711792418576768e-05
b1174	W3110_lambdaRed.CDS.1139	0.004075531985161372	0.00481105022403562	0.002542712459436856	0.00490629647773398	0.004014675600629469	0.004716625429296775	0.004008123964666865	0.0025951108965389567	0.0024744954588637133	0.0020636978581084716	0.0026300320777153077	0.003575037214374651	0.0021662064793671345	0.004020316411280456	0.001865668641471728	0.0037695690082509537	0.0017459629183974347	0.003495303849146047
b0118	W3110_lambdaRed.CDS.114	0.17537947295674886	0.14397565015084676	0.21760188989635565	0.21081631934132786	0.20204032427137805	0.1987125339925373	0.20821109613431776	0.21172596276806974	0.22058066168035298	0.19708490231321862	0.13873280794996642	0.1355698909003379	0.16023881035581433	0.10611059178814741	0.21439779986411753	0.16861127180001065	0.2294734539382611	0.1641818074044135
b1175	W3110_lambdaRed.CDS.1140	0.06329352784908308	0.05784766366920868	0.05640796243417922	0.055749857811340654	0.059555245569500675	0.05806321710250394	0.06344463026315546	0.05786577577607574	0.03840127429758725	0.04374527480403314	0.04774787329758809	0.05355880511772478	0.042729574364418856	0.052935213107020075	0.03904413182305294	0.05564031378013402	0.04629113304156433	0.05737707073567766
b1176	W3110_lambdaRed.CDS.1141	0.00605817479837521	0.005265622936738781	0.0043353106042421105	0.004164877929467846	0.005157241088668757	0.005264336428841799	0.0064978215279465	0.00710507880476868	0.005315952991977089	0.004988094799850971	0.006746969130910756	0.006329657257560785	0.005313732164811733	0.006813087974384252	0.004690687882561491	0.0058303737816237855	0.004384659982846087	0.0053806915287200165
b1177	W3110_lambdaRed.CDS.1142	0.0015212321839371678	0.0012977850126542068	0.001270819093208236	0.001573887395703324	0.0013797804727073851	0.0013670837431864955	0.001547273946474346	0.0008360068509026997	0.0008099420404551553	0.0009004239173324899	0.0011856691739769143	0.0009182653486115496	0.0010039513721748592	0.0012517880110371551	0.0009998475612801813	0.0013257977516223539	0.0011989317351280007	0.0019175168468365013
b1178	W3110_lambdaRed.CDS.1143	3.413395451561017e-05	0.00010165254673201325	0.00019815852787885926	6.324913233554864e-05	0.00016220095209211181	7.893222203842138e-05	0.00012202312751454992	0.0012090625090658586	3.46197140109871e-05	6.856151231658524e-05	0.00025043187193665386	4.6214956465499516e-05	1.17369042673111e-05	0.0002372119924666698	0.000119643819515964	0.00010535239722682263	0.0	0.00022678497510882558
b1179	W3110_lambdaRed.CDS.1145	0.002856668800146898	0.0036643113049788316	0.003001927481787773	0.0036029995473077585	0.0028029097219662348	0.0036091430370238844	0.003625776581406398	0.0044753747300834085	0.0025013313686085732	0.004002402110089253	0.00375223707810126	0.0019804008864751483	0.003434399927294029	0.004705526577186922	0.003206168074167428	0.004310708078019789	0.002799804365358441	0.004151574833759172
b1180	W3110_lambdaRed.CDS.1146	0.002792404594754926	0.0016053896752933298	0.00234963365117083	0.002830578163082276	0.0028596927800082204	0.00356944620329046	0.004705589602971013	0.0028381964952538443	0.004664199313243926	0.003120042869043276	0.003240683831029236	0.0015858113134658203	0.004120773979405935	0.0038351905425048627	0.002091024599043407	0.0040538608895810575	0.0027510936846065945	0.003972317175471111
b1181	W3110_lambdaRed.CDS.1147	0.0013720249850101014	0.0006616507033094764	0.0002712022816444627	0.0005342385268790134	0.0005448060206589886	0.00046951782458341525	0.0004742523895308103	8.488147334473448e-05	0.0005858329451069124	0.00023912246979820897	0.0001246213082759929	0.0007320317683254447	0.00032066142585165507	0.000339758811906062	0.0008224186900638603	0.000405136811192417	0.0005897923493224303	0.000555370469038999
b1182	W3110_lambdaRed.CDS.1148	0.001080181020780558	0.0004223387208761507	0.00046062470385749803	0.0010029949289741766	0.0010231177596191653	0.0005098916834449385	0.0005570117399998959	0.00031726715107147134	0.004581517391350193	0.0003577909441429643	0.004097073547009011	0.0008107440162619215	0.0023245790361296702	0.0005169968003272725	0.0033559354322255756	0.00038660532429842827	0.0050191832326622965	0.00022861016193204508
