level_0,Step05_predicted_from_W3110,Step09_predicted_from_Step05,Step10_predicted_from_Step09,Step10_predicted_from_W3110,iBAQ_Step04,iBAQ_Step05,iBAQ_Step09,iBAQ_Step10,iBAQ_W3110,$D_{KL}\left(\text{iBAQ_Step05}\|\text{Step05_predicted_from_W3110}\right)$,$D_{KL}\left(\text{iBAQ_Step10}\|\text{Step10_predicted_from_Step09}\right)$,$D_{KL}\left(\text{iBAQ_Step09}\|\text{Step09_predicted_from_Step05}\right)$,$D_{KL}\left(\text{iBAQ_Step10}\|\text{Step10_predicted_from_W3110}\right)$,$\log_2\left(\frac{\text{iBAQ_Step05}}{\text{Step05_predicted_from_W3110}}\right)$,$\log_2\left(\frac{\text{iBAQ_Step10}}{\text{Step10_predicted_from_Step09}}\right)$,$\log_2\left(\frac{\text{iBAQ_Step10}}{\text{Step10_predicted_from_W3110}}\right)$,$\log_2\left(\frac{\text{iBAQ_Step09}}{\text{Step09_predicted_from_Step05}}\right)$
b1919,0.0004905345602882918,0.0002726839441959239,0.00035735920807801404,0.0004964877947711397,0.0002461580490805292,0.0002708739295106097,0.00035705645035692744,0.00032643266542676976,0.000489830276448608,5.8804252984579765e-05,1.3785873459662011e-06,1.1882944034350698e-05,3.317042077846785e-05,-0.8567332373283296,3.423050554879614,2.948667265352592,3.90286595916129
b1946,0.0006320862034785319,0.0005547604749478545,0.0007223383898160821,0.000639757339596789,7.779154138396404e-06,0.000551078099700392,0.000721726418668255,0.0006730905110842568,0.0006311786872005037,5.428160174842929e-06,1.7183303571380749e-06,2.2927278969720106e-05,8.536757795060169e-07,-0.1978645311552487,3.1314067844419826,3.3065568375331145,3.58198296361231
b1918,2.5250654687038777e-05,1.1522708093177305e-05,1.790845618044378e-05,2.555710214327717e-05,1.3230578265439243e-05,1.1446222948719167e-05,1.7893283986027605e-05,1.621797920315763e-05,2.5214401119039276e-05,4.748268489204325e-06,8.242283067624767e-08,1.5043611139842788e-06,1.963270425834386e-06,-1.1414491808794889,4.7396093972040205,4.226526108734124,5.474075540489704
b4537,0.00019032614492320017,0.00016934423548929181,0.00016649860552853877,0.0001926359845566776,0.0001837627310362341,0.00016822016654561873,0.0001663575465121921,0.00016179726835278144,0.00019005288460886076,1.3365886771519488e-06,6.700834520587183e-08,2.6494023590674723e-08,2.611856649682525e-06,-0.17812308796504617,3.823035848823439,3.612668718255856,3.8263823102396977
b1915,4.059525595345683e-05,1.4860817128535688e-05,1.9541333108897712e-05,4.108792883962437e-05,4.4744146130833586e-05,1.4762174367159565e-05,1.9524777527439875e-05,1.5198084569636901e-05,4.053697141032689e-05,1.0899915651823832e-05,5.230205515954206e-07,6.654501487126468e-07,1.0774665686219383e-05,-1.4594059047537282,4.54877042997199,3.4765847122639784,5.194300772616211
b1917,0.00016384598762611354,0.0001126874465331715,0.00014015858155295915,0.00016583445829133805,7.435000895290319e-05,0.00011193945261047449,0.00014003983802604703,0.00011540062771436643,0.00016361074613525041,9.26110018703707e-06,2.328143905196145e-06,3.079513480491744e-06,8.591841201306596e-06,-0.5496217455866006,3.7335515354928344,3.490867803446541,4.241801953902566
b1881,4.457258207949347e-05,1.624715136570994e-05,2.531107395519472e-05,4.51135246635782e-05,5.889291509068686e-06,1.6139306429503028e-05,2.528963020085537e-05,1.980317499819733e-05,4.4508587099745015e-05,1.203797999113095e-05,6.482052104362745e-07,2.1475969572413954e-06,9.005607425185426e-06,-1.4655779567891436,4.440203472103601,3.6064121883320333,5.324337563995108
b1886,4.714463294634023e-05,2.2197272174918536e-05,2.4941254310261245e-05,4.771679050109522e-05,8.388290097019736e-06,2.2049931675172607e-05,2.492012387022969e-05,1.637868325210502e-05,4.7076945150617094e-05,8.338722918475408e-06,1.674637928626781e-06,1.605625940249098e-07,1.3824337837105237e-05,-1.0963193551248356,4.271576583157717,3.335613595541963,4.859423186569966
b1892,1.3046757540997205e-05,6.098697456361771e-05,8.676688439063111e-05,1.3205095837970152e-05,8.388290097019736e-06,6.058215674459086e-05,8.669337475777408e-05,5.2970873373775207e-05,1.3028025689583928e-05,4.548612571581813e-05,7.655794562897445e-06,4.785146978643228e-06,3.3818149724246016e-05,2.21520163540805,3.646727593911928,6.362777347857042,4.648006233034938
b1879,8.82250729708805e-05,6.106827993515801e-05,0.00010733552250291767,8.929579171158113e-05,1.3293895993274718e-05,6.066292242936333e-05,0.00010724458694717979,7.18111238374153e-05,8.809840403014001e-05,4.840336197347117e-06,6.662053065507255e-06,1.4215211575373336e-05,1.8359490255818734e-06,-0.5403737169521303,3.644113601224772,3.9095771223023554,4.858818791217248
b1896,0.00013485642287477145,0.00012530898871190697,4.2902507182268226e-05,0.0001364930698551999,0.0001490735319102118,0.00012447721583125853,4.286615981802018e-05,5.515266634421757e-05,0.00013466280308322722,4.1007771916007807e-07,1.6028021529934251e-06,3.646030364532267e-05,3.1362780714355796e-05,-0.11554253798318648,4.7031730482002825,3.033479210008146,2.904794614490239
b1897,3.998555588813825e-05,2.8376467525267453e-05,5.136960628282868e-06,4.047082932124602e-05,2.9456381831855797e-05,2.818811091670537e-05,5.1326085521142e-06,7.150429296228306e-06,3.9928146720441204e-05,1.942374128583158e-06,3.5125559087183447e-07,1.4467374617955772e-05,2.0925781138722655e-05,-0.5043921486828928,5.722315391357464,2.74441990003867,2.9250489309591003
b1905,0.0010866010317749871,0.0019894304778325096,0.0016147322364479942,0.001099788259047331,0.0009580997480203264,0.0019762250858138975,0.0016133642217417232,0.0015949751753718906,0.0010850409469026529,0.00029242335745526525,1.2136479137446997e-07,3.802316806364144e-05,9.772995697922044e-05,0.8629249526786325,2.833592228435191,3.3876613876765456,2.543995099432313
b1913,7.896880270620785e-06,6.464485996045335e-06,6.426012460839249e-06,7.992718533079504e-06,8.272481319916228e-06,6.421576192095004e-06,6.420568289136549e-06,6.336521142434727e-06,7.885542343370058e-06,1.4729528835607752e-07,6.260596795129358e-10,1.4952060292172176e-10,1.848505806103656e-07,-0.2983553630015763,5.278464135127605,4.963701628483745,5.283028980616564
b1895,9.01217359475612e-06,1.1647025441722688e-05,1.4986912774456088e-05,9.121547300409362e-06,8.392926981050307e-06,1.1569715106668273e-05,1.4974215736139594e-05,8.71857358329816e-06,8.999234387741874e-06,3.3274261494073004e-07,1.54529874102696e-06,4.355149213288543e-07,9.035386832760943e-09,0.3604063313683028,4.375882334847576,5.092235084542496,5.280498138552856
b2667,1.2243627840388414e-05,1.151198593784909e-05,2.3341164094225145e-05,1.239221918003168e-05,8.388290097019736e-06,1.143557196464623e-05,2.332138926405725e-05,1.5198084569636901e-05,1.2226049080551348e-05,2.7271840392991163e-08,1.622355073569843e-06,4.655082037076998e-06,2.9607301146487545e-07,-0.09850257243677873,4.292422806837882,5.20586475494952,5.740364115203448
b2708,1.1914443580674638e-05,8.763194377951332e-06,1.1692769258396465e-05,1.2059039868297538e-05,9.519023563296542e-06,8.705026264822683e-06,1.1682863046120858e-05,8.247380211406407e-06,1.18973374463632e-05,4.773376847645561e-07,5.664344791314405e-07,4.3988554404105896e-07,6.783234169523794e-07,-0.452791021551711,4.678408865068473,4.6339104707425385,5.442724222618892
b2707,9.420316035942478e-06,1.4860817128535688e-05,1.0487331867729295e-05,9.534643047339063e-06,9.454155507076196e-06,1.4762174367159565e-05,1.0478446912130614e-05,1.0321518009868581e-05,9.40679083937951e-06,1.289302802061351e-06,1.3177944074569997e-09,7.21121713888458e-07,3.16115163479371e-08,0.6480578703635267,5.059713078037415,5.197109925840717,4.5719369437001
b2673,0.0001887610420262144,1.5416497207281806e-05,0.0001321464272892638,0.00019105188722935023,0.0001428296569272226,1.531416596653506e-05,0.0001320344717267053,0.0001352771207239307,0.0001884900288046734,0.00013498223016306495,3.679533716637647e-08,0.00016694253863377035,9.074448738321026e-06,-3.6236223380274115,3.9773898213179457,3.4455627332728938,7.052717947635752
b2672,0.002166264042323437,0.0015526400576739863,0.00048279506453779444,0.0021925542955282965,0.0015093930333851544,0.0015423339822147805,0.00048238603650609075,0.0005128411987196668,0.002163153833826405,9.998809788286378e-05,9.161283011303563e-07,0.0005063605064993405,0.0009346285585285809,-0.4900938962204098,3.440757136731129,1.257627400364914,1.6942950115352566
b2671,5.427748975444819e-06,1.0383595846613296e-05,1.3595299119030298e-05,5.493621321617269e-06,6.835241817262933e-06,1.031467187302124e-05,1.3583781067485171e-05,6.187528521918992e-06,5.4199560976361294e-06,1.7355383325163736e-06,2.5370202758291872e-06,4.4908770210670935e-07,4.208742492903855e-08,0.9262720222951515,4.173557760574731,5.480836280780203,5.348700292431861
b2669,0.0013313354077398813,0.0016508130334020148,0.0018838752943166205,0.0013474927848122235,0.001279595846278665,0.001639855307812499,0.001882279259352288,0.0017914131202816722,0.0013294239460636254,3.326777310044002e-05,2.3071215901604696e-06,1.5517989032752012e-05,6.620083766963481e-05,0.30069444467116924,2.7273302997960043,3.2107562187025414,2.9673356864046134
b2665,0.0014025291629992766,0.0010921835991095133,0.0003958750937322154,0.001419550563023487,0.0013584724177474743,0.0010849339300493242,0.0003955397050294647,0.0004421641596572126,0.0014005154850565745,3.902970118446368e-05,2.6065405135144754e-06,0.0002949009006693687,0.0004616397689917581,-0.37042358074504733,3.5788377328060603,1.7365207043772743,2.0033095031451937
b2675,8.674011912250354e-05,4.827006678347164e-06,2.0627007438520344e-05,8.779281613920903e-05,3.511730991990295e-05,4.79496609378073e-06,2.0609532064656296e-05,1.4129020042912129e-05,8.661558220075367e-05,6.806204855045195e-05,1.151984197393271e-06,1.4132769957238105e-05,4.7853625190284366e-05,-4.1771069057033134,4.397826227278404,2.3082578652623678,6.870682878910767
b3221,4.4617276197559943e-05,1.4860817128535688e-05,1.4986912774456088e-05,4.5158761199216015e-05,2.3256690982457527e-05,1.4762174367159565e-05,1.4974215736139594e-05,1.4130184262761418e-05,4.455321704833673e-05,1.3527354296613885e-05,2.4967912181607504e-08,4.3155971597053533e-10,1.461112462232672e-05,-1.5956972062519572,4.8587399273508804,3.267437243156106,4.928946242283422
b2131,6.972226032089685e-05,4.018282077084153e-05,2.1142710282790912e-05,7.056842488903762e-05,5.559420822420129e-05,3.9916096245101524e-05,2.1124798001147912e-05,2.0597537177974675e-05,6.96221567498429e-05,7.543361238835359e-06,7.0899557130767925e-09,5.474947727389685e-06,2.4606847868572424e-05,-0.8046487074274573,4.739141103085689,3.0002786217414084,3.8379986850445533
b2134,9.61402915701211e-06,7.6000161147270955e-06,1.0413770121701389e-05,9.730707113123894e-06,1.2121321897743955e-05,7.549568917269819e-06,1.0404947488231488e-05,8.824853368225294e-06,9.600225837291777e-06,2.394807673593836e-07,1.2790056310721627e-07,4.6358565832484514e-07,4.3536905596153674e-08,-0.34874691037102323,4.91320943816959,5.01108535165241,5.532336946826444
b2133,0.0001649990439096109,0.00014404895286389987,0.0001547799045844945,0.00016700150831754648,0.00014529963202488937,0.00014309278831649088,0.0001546487737499652,0.00014420503252700228,0.00016476214692090428,1.523204431596399e-06,3.697683675697749e-07,3.8076440035070833e-07,1.6319761095683484e-06,-0.20550670075612132,3.813219770089802,3.7035768126259523,3.986799218347283
b2132,7.459995136998313e-05,6.933976495310521e-05,9.15696842494488e-05,7.55053126612519e-05,6.954890393051749e-05,6.887950319031078e-05,9.149210564423225e-05,8.804235594294143e-05,7.449284466549284e-05,2.251582139884789e-07,6.882711155650474e-08,3.212394622646825e-06,9.875828797678988e-07,-0.11509995302716192,4.077077884824671,4.355369774602757,4.516699661796681
b2129,1.8851145208493348e-05,1.5981490495451603e-05,4.471484334156921e-05,1.9079926821006892e-05,1.1039882746408338e-05,1.5875408956344947e-05,4.4676960550912584e-05,9.440425944820116e-06,1.8824079721156286e-05,2.483035221131692e-07,2.0591681274630663e-05,1.7233639886652077e-05,2.996879872887162e-06,-0.24785841327302727,2.8783771953075767,4.107075378831892,5.917185895453228
b2097,0.0013274826837642248,0.0011859932375761293,0.00046338443136756266,0.0013435933033375412,0.001185236294963285,0.0011781208812369024,0.0004629918481872316,0.0004894918257960406,0.0013255767536273437,8.736894818399572e-06,7.220186046716067e-07,0.00028749901999733374,0.0003598443945541966,-0.17220546737456033,3.4533600104875912,1.9175449793369808,2.0418873903284593
b2096,8.453105958129604e-05,0.0001296773491249828,0.00015621944861600088,8.555694696928212e-05,0.0005037565832144307,0.000128816580050511,0.00015608709818768323,0.000172831279873139,8.440969431157995e-05,9.981104185452066e-06,8.53481143222581e-07,2.5232949367938896e-06,3.424915697738129e-05,0.6077648563901636,3.9809436056780534,4.849560772233778,4.147689490167998
b2095,4.7167217285694636e-05,0.0001584348285900397,0.00019879250628547079,4.773964892892107e-05,0.00019385499476621957,0.00015738317383545258,0.00019862408760529802,0.00018713339557481368,4.709949706455946e-05,7.942830131152437e-05,3.487886971880209e-07,4.713827232221681e-06,0.00011624159506709417,1.7384249134255807,3.7127601555906082,5.77076366726741,4.099726336204448
b2094,0.00016829911995101105,0.00016021557987636002,0.00017963948959926943,0.0001703416348020268,0.000435166468078985,0.00015915210489528823,0.0001794872975156213,0.0002553456624104073,0.00016805748488589995,2.5319872602334783e-07,1.4090255540762022e-05,1.1151957282768126e-06,1.8362993662359058e-05,-0.08062139499742571,4.169715459516141,4.246388886905189,3.982291814222945
b2094,0.00016829911995101105,0.00016021557987636002,0.00017963948959926943,0.0001703416348020268,0.000435166468078985,0.00015915210489528823,0.0001794872975156213,0.0002553456624104073,0.00016805748488589995,2.5319872602334783e-07,1.4090255540762022e-05,1.1151957282768126e-06,1.8362993662359058e-05,-0.08062139499742571,4.169715459516141,4.246388886905189,3.982291814222945
b2093,0.0005222134587207994,0.00040781523069963004,0.0005309458106405103,0.0005285511552289453,0.0011677528051418807,0.00040510824493030737,0.0005304959888924867,0.000548414490900436,0.0005214636919772976,1.4239266888763677e-05,2.8426831486958945e-07,1.683872728968169e-05,3.686496669047393e-07,-0.36633219226876257,3.3706685685974582,3.377190084903776,3.718098561838252
b2092,3.019171658173962e-05,2.505497186153407e-05,5.199132241876969e-05,3.055812984351908e-05,7.467110968535163e-05,2.4888662594066063e-05,5.194727493395338e-05,3.8317121950698854e-05,3.0148368895761418e-05,4.956789109601797e-07,1.980581824060635e-06,1.098541479204056e-05,9.108728123924694e-07,-0.27866407673191596,4.061755909908978,4.828470507894814,5.419262259565512
b2091,3.759002101180247e-05,4.7672852581964724e-05,6.701166351767239e-05,3.8046221710825434e-05,5.671971636644483e-05,4.7356410909835406e-05,6.695489067378249e-05,5.401432468545825e-05,3.753605122766243e-05,1.1712166805581052e-06,1.3509104049691777e-06,3.4596599795002923e-06,2.9610821819131853e-06,0.33321002303514113,4.038966978350768,4.855626009938145,4.744981081614201
b2081,5.164269439884903e-05,6.361341896357701e-05,7.603590664610943e-05,5.2269441409093776e-05,6.570828613702102e-05,6.319116739740342e-05,7.597148838768328e-05,7.071187315172243e-05,5.156854852198877e-05,1.2045026117541612e-06,1.909038552952658e-07,1.129428410068592e-06,2.9268087459253644e-06,0.29115864490780297,4.12606254502542,4.666775670711116,4.455156905958651
b2086,3.077780168735393e-06,1.155521410435412e-05,1.4986912774456088e-05,3.1151327805888225e-06,1.9060279006053965e-06,1.1478513192305542e-05,1.4974215736139594e-05,1.2005813520544393e-05,3.0733612531065623e-06,6.70806952828651e-06,3.183737418912266e-07,4.62210243251875e-07,7.306592972285268e-06,1.8989736867616003,4.695817682724826,6.9621553453456,5.291915696085413
b2079,2.1315041315701286e-05,2.9351625789579286e-05,1.904546683935935e-05,2.1573725309117337e-05,2.193203216251186e-05,2.915679629980627e-05,1.9029331359967822e-05,2.441741610216669e-05,2.128443829533098e-05,1.2923417263375963e-06,6.949860564613572e-07,2.075621730791487e-06,1.7968585268420196e-07,0.4519603557145011,5.059978917395782,4.880151249038436,4.186671044485086
b2074,2.3150110516089174e-06,5.785911969030118e-06,5.321856102791067e-06,2.343106530982507e-06,3.0122158345285936e-06,5.747506386835828e-06,5.317347381624211e-06,4.696996567369934e-06,2.3116872799436154e-06,1.7940089514321186e-06,3.8210029179521614e-08,1.9507021511649763e-08,9.126157943157632e-07,1.3119170833490834,5.251051785610679,6.4345587387566585,5.254488204639733
b2080,0.0003956697605507,0.00023163144737505388,5.4650148137023224e-05,0.00040047169511968594,0.0002682650856938347,0.00023009392992947886,5.4603848072737774e-05,5.3852038269266376e-05,0.0003951016786238249,4.084368090961633e-05,5.856370360703199e-09,9.812268203518554e-05,0.00023857077452115475,-0.7820738855801395,4.330144763693854,1.4567417971339935,2.2604750456848013
b4295,3.741989663028549e-05,2.1791276661262932e-05,3.4598826048796324e-05,3.7874032662684715e-05,3.811564500907564e-05,2.1646631068413904e-05,3.4569513632913315e-05,3.510027093078642e-05,3.736617110182556e-05,3.924923060970966e-06,3.6163213461583017e-09,3.1742954233211994e-06,1.0414484917896784e-07,-0.7896630618768956,4.561615678234247,4.431129724430567,5.213351380758448
b4348,1.4173638367485976e-05,9.152430662398226e-06,1.1757479595654734e-05,1.434565273611098e-05,1.2802783930044016e-05,9.091678886366418e-06,1.1747518560238162e-05,1.2051077651661912e-05,1.4153288599579967e-05,1.0450340445477114e-06,3.6356066237347803e-09,3.373575444337915e-07,1.9415825253755966e-07,-0.6405915101680826,5.049705175589466,4.762670390963024,5.385545104379593
b4349,4.666723772851914e-05,7.475598049386307e-05,8.658940271039439e-05,4.723360151071913e-05,7.914025814921447e-05,7.425976711060741e-05,8.65160434415068e-05,8.437646363753125e-05,4.660023535185569e-05,6.903133125371571e-06,2.8521727146735287e-08,8.799876130704697e-07,1.1810924311748184e-05,0.6701707151540859,4.115227941565928,4.989604868720395,4.352270786695977
b4350,4.034209336440797e-06,5.277465087887143e-06,7.992306609336552e-06,4.083169381414207e-06,4.40761867632166e-06,5.2424344617222035e-06,7.985535460082326e-06,8.023108305812126e-06,4.0284172298869045e-06,1.6516505654481668e-07,5.927750902337732e-11,5.994262363218594e-07,1.4792889972463021e-06,0.3779509727767554,5.199771997067861,6.168694511580975,5.793844719306383
b4314,0.0001134302097093883,0.00019272839356472796,0.00017613402853119874,0.00011480682349056966,4.422009439252683e-05,0.0001914491058396739,0.00017598480630359555,0.00015696858304509173,0.00011326735255293572,2.2192123396126467e-05,1.082734783965024e-06,7.493406522828872e-07,6.937190257791555e-06,0.755155999706016,3.711573838749775,4.329039108440387,3.696030353829686
b4351,1.102267102449673e-05,1.3506582242976168e-05,1.6766390164058774e-05,1.1156444565748456e-05,1.2244762259485366e-05,1.3416928588155091e-05,1.6752185537559236e-05,1.665136324416012e-05,1.1006845250532626e-05,2.430152844291696e-07,3.954803095555413e-10,3.620064875373488e-07,1.1735321987350365e-06,0.2835805851099167,4.861049898745716,5.448744676452785,5.178995990290675
b4352,3.0270268240098455e-05,2.467995383808696e-05,3.466038582085008e-05,3.063763482194766e-05,4.000717695479749e-05,2.4516133855903785e-05,3.4631021251011395e-05,3.494555741797376e-05,3.022680777376176e-05,5.85286113624653e-07,1.1699339236243911e-09,1.780486082371514e-06,2.895917726201136e-07,-0.3041699727570659,4.55463355067263,4.732616336834173,5.035540068765327
b4355,5.3496973344283925e-06,1.4515748125961076e-06,3.6978922214634886e-06,5.414622428850693e-06,8.388290097019736e-06,1.4419395855005825e-06,3.6947593361299455e-06,1.2242654766312951e-06,5.342016519079474e-06,2.0173016374336314e-06,1.1202968336716128e-06,1.208704888830505e-06,2.37016544382149e-06,-1.8914465519192056,4.431695887949834,3.881538324927549,6.885354502510026
b4322,2.1862586963678476e-05,1.776911012321395e-05,1.8851592545691516e-05,2.212791609058024e-05,2.016850200091779e-05,1.7651162767117053e-05,1.8835621318229144e-05,1.662823888573439e-05,2.1831197805933605e-05,4.345138594182422e-07,1.365926921821746e-07,3.1384484185636026e-08,7.483642140271697e-07,-0.30870089892489716,4.690545899534655,4.459364713345792,4.900508311473441
b4320,1.3704392715111779e-05,1.1906364042925106e-05,9.04891185759944e-06,1.3870712216086687e-05,6.752648873975189e-06,1.1827332276570327e-05,9.041245543508767e-06,9.377490930029859e-06,1.3684716665546055e-05,1.3485571930250105e-07,5.894667254454253e-09,3.7627964714143637e-07,8.222397935941608e-07,-0.2125136970776147,5.176625930294355,4.560400284965619,4.744193951485144
b4317,2.5240576349298765e-06,7.220940904390845e-06,2.5264202611988657e-06,2.554690149263075e-06,4.990139506592326e-07,7.173009922912365e-06,2.5242798567444754e-06,1.9987449331610585e-06,2.520433725124894e-06,2.8429523070068657e-06,5.940150179706696e-08,2.0435685862873123e-06,6.543023625274556e-08,1.5068337730133692,5.471482815142405,5.4554291399173565,4.18982699247897
b4316,9.653830500035539e-05,9.89828984698972e-05,0.00014073664636290962,9.7709914939329e-05,4.519200354608569e-05,9.83258722546069e-05,0.00014061741309463768,0.00014731291563084862,9.639970035630695e-05,1.6448675938871677e-08,1.5130748100912516e-07,7.735658351846163e-06,1.0877195498284944e-05,0.026469582994707253,3.971762783383907,4.498183954060105,4.432993448061538
b4354,8.80834705747778e-06,1.0333560940945336e-05,1.4986912774456088e-05,8.915247079789463e-06,8.388290097019736e-06,1.0264969087802484e-05,1.4974215736139594e-05,1.5198084569636901e-05,8.795700493934405e-06,1.14300485752858e-07,1.4808100878080518e-09,9.137734094079718e-07,1.8239186764435852e-06,0.22078606415473345,4.9315960949605255,5.680952634435485,5.453122195546465
b4280,1.1051399775514665e-05,1.2610987762122202e-05,3.498919754006959e-06,1.1185521975158797e-05,6.343262070464314e-06,1.2527278862014176e-05,3.4959554398182036e-06,3.4182720771702733e-06,1.1035532754313945e-05,9.443384712270115e-08,9.366609547897933e-10,4.629855154246282e-06,3.7149393563350073e-06,0.18084395717014345,5.538283616703524,3.8616325175865036,3.7110553482120885
b4360,0.00011114889924038773,7.987805833571446e-05,7.464529398044593e-05,0.00011249782653982121,0.00011878291521870014,7.934784575188098e-05,7.458205386074423e-05,8.045864945246717e-05,0.00011098931747006835,5.058493543218411e-06,2.2071337041050802e-07,1.7957954918373519e-07,5.070200477769968e-06,-0.48623070038204297,4.281821989142006,3.6900480738218775,4.10823056548673
b4323,2.675531565543537e-06,2.112305882433227e-06,6.138782948448959e-05,2.7080024005578546e-06,3.83586841189266e-06,2.0982848711178974e-06,6.133582120000425e-05,7.687535298226373e-06,2.6716901773994095e-06,6.730515161993571e-08,3.772858341356989e-05,0.0001473913411031441,3.0415567407905325e-06,-0.3506149927855624,2.21577748047196,6.718429218304529,9.153603276425649
b4328,4.503962702454892e-05,4.787468727571033e-05,5.4876023406113535e-05,4.558623776801942e-05,4.9142483457460736e-05,4.755690587028369e-05,5.48295319784039e-05,4.690453401779979e-05,4.497496148612053e-05,6.907064180498921e-08,6.092516618910136e-07,4.823447647323944e-07,1.888059341405697e-08,0.07845997361259904,4.186068321078242,4.453645912904676,4.539095806806435
b0707,7.113676364337709e-06,1.4860817128535688e-05,1.4986912774456088e-05,7.20000949325549e-06,6.0297561297778615e-06,1.4762174367159565e-05,1.4974215736139594e-05,1.5198084569636901e-05,7.103462920250917e-06,3.128611797138083e-06,1.4808100878080518e-09,4.3155971597053533e-10,3.356217245835111e-06,1.053237990340154,4.9315960949605255,5.989228607357859,4.928946242283422
b0708,2.1883796671752182e-05,2.205024571417464e-05,3.2961292662944604e-05,2.2149383204300148e-05,2.6620913678454248e-05,2.1903881143003678e-05,3.293336757909305e-05,3.0419103654761882e-05,2.185237706221889e-05,9.213726525849784e-12,1.0065736830900703e-07,2.3285138491386224e-06,1.3810799941502122e-06,0.001323466808539564,4.488427914539775,5.0619342127222,5.147821540043328
b4190,1.0081129277390043e-05,1.3011550860122252e-05,2.014821515514033e-05,1.0203476062507355e-05,2.9167996928044684e-05,1.2925183112270502e-05,2.0131145418118188e-05,2.2275485772967156e-05,1.0066655319771936e-05,3.6801314481383767e-07,1.0854382528145798e-07,1.6662542903876061e-06,5.3197613266612845e-06,0.35852746242402134,4.886964655397552,5.868555972460808,5.4166051269452336
